Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,home,game_id
Marcos Senesi,5.0,ar ARG,CB,27-197,64,57,3,19,37,1,0,57,1,0,0.0,1,100.0,44,187,77,1,0,0,1,1,42,0,True,Bournemouth_Brighton_20241123
Dean Huijsen,2.0,es ESP,CB,19-223,26,43,1,13,26,6,1,43,0,0,,0,,30,148,99,1,0,0,0,0,29,0,True,Bournemouth_Brighton_20241123
Illia Zabarnyi,27.0,ua UKR,CB,22-083,90,83,2,27,52,7,0,83,2,1,50.0,1,50.0,73,541,345,3,1,0,0,0,67,0,True,Bournemouth_Brighton_20241123
Adam Smith,15.0,eng ENG,RB,33-208,74,33,2,7,19,7,0,33,1,0,0.0,1,100.0,18,48,20,0,0,0,0,0,18,2,True,Bournemouth_Brighton_20241123
Max Aarons,37.0,eng ENG,RB,24-324,16,21,0,6,9,6,0,21,0,0,,0,,17,74,35,1,0,0,0,0,15,3,True,Bournemouth_Brighton_20241123
Kepa Arrizabalaga,13.0,es ESP,GK,30-051,90,36,25,35,1,0,0,36,0,0,,0,,24,126,77,0,0,0,0,0,15,0,True,Bournemouth_Brighton_20241123
Danny Welbeck,18.0,eng ENG,FW,33-363,85,39,1,5,20,14,1,39,0,0,,0,,30,119,44,1,1,0,5,2,33,2,False,Bournemouth_Brighton_20241123
Evan Ferguson,28.0,ie IRL,FW,20-035,5,7,2,4,2,1,0,7,0,0,,0,,2,11,1,0,0,0,0,1,2,0,False,Bournemouth_Brighton_20241123
Kaoru Mitoma,22.0,jp JPN,LW,27-187,90,39,1,8,19,12,4,39,2,0,0.0,2,100.0,30,198,54,1,2,1,2,0,29,6,False,Bournemouth_Brighton_20241123
Georginio Rutter,14.0,fr FRA,RW,22-217,63,25,1,5,14,8,2,25,2,0,0.0,2,100.0,17,173,120,1,2,0,0,0,16,3,False,Bournemouth_Brighton_20241123
Simon Adingra,11.0,ci CIV,RW,22-327,27,14,0,6,6,3,0,14,2,1,50.0,1,50.0,10,133,87,3,2,0,1,1,7,1,False,Bournemouth_Brighton_20241123
João Pedro,9.0,br BRA,AM,23-058,63,38,0,3,22,13,4,38,1,1,100.0,0,0.0,29,161,58,2,2,1,1,2,33,4,False,Bournemouth_Brighton_20241123
Mats Wieffer,27.0,nl NED,DM,25-007,27,17,4,6,9,2,0,17,0,0,,0,,6,23,7,0,0,0,0,0,7,1,False,Bournemouth_Brighton_20241123
Yasin Ayari,26.0,se SWE,DM,21-048,74,55,3,19,34,2,0,55,3,2,66.7,1,33.3,41,218,103,1,0,0,2,2,46,2,False,Bournemouth_Brighton_20241123
Matt O'Riley,33.0,dk DEN,DM,24-002,16,11,3,3,6,2,1,11,0,0,,0,,4,14,3,0,0,0,0,0,5,1,False,Bournemouth_Brighton_20241123
Carlos Baleba,20.0,cm CMR,DM,20-325,58,45,3,11,32,5,0,45,1,0,0.0,1,100.0,33,171,103,2,2,0,1,2,35,1,False,Bournemouth_Brighton_20241123
Pervis Estupiñán,30.0,ec ECU,LB,26-307,90,70,5,24,42,5,1,70,3,2,66.7,1,33.3,39,196,106,2,1,1,1,1,39,3,False,Bournemouth_Brighton_20241123
Igor,3.0,br BRA,CB,26-290,90,65,13,41,24,0,0,65,0,0,,0,,42,191,83,0,0,0,0,0,48,0,False,Bournemouth_Brighton_20241123
Jan Paul van Hecke,29.0,nl NED,CB,24-168,90,46,17,31,17,1,1,46,0,0,,0,,21,241,192,2,0,0,1,0,18,0,False,Bournemouth_Brighton_20241123
Joël Veltman,34.0,nl NED,RB,32-313,90,39,5,19,13,7,0,39,2,1,50.0,0,0.0,12,78,28,1,0,0,0,1,11,1,False,Bournemouth_Brighton_20241123
Bart Verbruggen,1.0,nl NED,GK,22-097,90,55,48,55,0,0,0,55,1,1,100.0,0,0.0,32,146,95,0,0,0,1,0,25,0,False,Bournemouth_Brighton_20241123
Gabriel Jesus,9.0,br BRA,FW,27-234,90,34,1,6,13,15,5,34,1,0,0.0,1,100.0,18,82,18,0,0,0,0,2,29,9,True,Arsenal_Nott'hamForest_20241123
Leandro Trossard,19.0,be BEL,LW,29-355,90,54,0,6,18,33,7,54,6,2,33.3,4,66.7,30,233,133,5,3,0,1,0,38,7,True,Arsenal_Nott'hamForest_20241123
Bukayo Saka,7.0,eng ENG,RW,23-079,82,61,0,2,13,49,13,61,6,2,33.3,3,50.0,40,402,335,12,6,3,2,0,43,19,True,Arsenal_Nott'hamForest_20241123
Raheem Sterling,30.0,eng ENG,RW,29-351,8,7,0,0,3,4,1,7,0,0,,0,,5,18,12,0,0,0,0,1,6,3,True,Arsenal_Nott'hamForest_20241123
Mikel Merino,23.0,es ESP,LM,28-154,90,48,2,15,20,14,3,48,0,0,,0,,28,62,20,0,0,0,1,1,29,5,True,Arsenal_Nott'hamForest_20241123
Jorginho,20.0,it ITA,CM,32-339,45,34,0,4,18,12,0,34,0,0,,0,,22,83,26,0,2,0,1,1,28,2,True,Arsenal_Nott'hamForest_20241123
Thomas Partey,5.0,gh GHA,CM,31-163,45,43,1,15,22,6,0,43,0,0,,0,,25,127,59,1,0,0,3,0,33,1,True,Arsenal_Nott'hamForest_20241123
Martin Ødegaard,8.0,no NOR,RM,25-342,82,78,1,5,39,36,9,78,4,3,75.0,1,25.0,59,332,197,4,2,1,1,1,69,9,True,Arsenal_Nott'hamForest_20241123
Ethan Nwaneri,53.0,eng ENG,RM,17-247,8,15,0,1,8,6,2,15,1,1,100.0,0,0.0,11,77,48,1,1,1,1,0,12,1,True,Arsenal_Nott'hamForest_20241123
Riccardo Calafiori,33.0,it ITA,LB,22-188,66,39,4,14,17,8,1,39,0,0,,0,,16,93,64,2,1,0,1,0,21,1,True,Arsenal_Nott'hamForest_20241123
Oleksandr Zinchenko,17.0,ua UKR,LB,27-344,24,15,1,4,9,2,2,15,0,0,,0,,10,43,6,0,0,0,0,0,12,1,True,Arsenal_Nott'hamForest_20241123
Gabriel Magalhães,6.0,br BRA,CB,26-340,90,93,9,43,45,5,1,93,0,0,,0,,55,222,140,1,1,0,1,0,75,1,True,Arsenal_Nott'hamForest_20241123
William Saliba,2.0,fr FRA,"CB,RB",23-244,90,105,3,38,62,5,0,105,0,0,,0,,67,293,195,0,1,0,0,0,85,0,True,Arsenal_Nott'hamForest_20241123
Jurriën Timber,12.0,nl NED,RB,23-159,87,64,0,11,38,15,4,64,1,0,0.0,1,100.0,33,91,55,1,0,1,0,0,46,4,True,Arsenal_Nott'hamForest_20241123
Jakub Kiwior,15.0,pl POL,CB,24-282,3,3,0,2,1,0,0,3,0,0,,0,,2,4,3,0,0,0,0,0,3,0,True,Arsenal_Nott'hamForest_20241123
David Raya,22.0,es ESP,GK,29-069,90,37,26,36,1,0,0,37,0,0,,0,,27,120,54,0,0,0,0,0,23,0,True,Arsenal_Nott'hamForest_20241123
Taiwo Awoniyi,9.0,ng NGA,FW,27-103,62,17,0,2,11,4,0,17,1,0,0.0,1,100.0,7,28,4,0,0,0,1,4,12,2,False,Arsenal_Nott'hamForest_20241123
Chris Wood,11.0,nz NZL,FW,32-352,28,11,1,1,6,4,3,11,0,0,,0,,4,32,26,1,1,0,1,1,8,1,False,Arsenal_Nott'hamForest_20241123
Callum Hudson-Odoi,14.0,eng ENG,LW,24-016,90,30,0,3,15,13,4,30,2,2,100.0,0,0.0,19,217,147,6,3,4,2,0,21,3,False,Arsenal_Nott'hamForest_20241123
Anthony Elanga,21.0,se SWE,RW,22-210,45,15,1,3,9,3,1,15,1,0,0.0,0,0.0,7,66,25,1,3,1,0,2,11,2,False,Arsenal_Nott'hamForest_20241123
Jota Silva,20.0,pt POR,"AM,RW",25-114,45,16,0,1,5,10,1,16,3,0,0.0,1,33.3,12,61,11,0,0,0,4,0,15,7,False,Arsenal_Nott'hamForest_20241123
Ryan Yates,22.0,eng ENG,"AM,DM",27-002,90,39,3,7,22,10,2,39,1,0,0.0,1,100.0,12,50,10,0,1,0,0,0,25,1,False,Arsenal_Nott'hamForest_20241123
Nicolás Domínguez,16.0,ar ARG,DM,26-148,62,39,5,15,23,2,1,39,2,1,50.0,0,0.0,13,56,27,0,0,0,1,0,21,2,False,Arsenal_Nott'hamForest_20241123
Ramón Sosa,24.0,py PAR,RW,25-084,28,6,0,1,1,4,0,6,1,1,100.0,0,0.0,7,46,15,0,0,0,0,0,6,2,False,Arsenal_Nott'hamForest_20241123
James Ward-Prowse,18.0,eng ENG,DM,30-022,90,38,2,9,16,13,0,38,0,0,,0,,13,56,22,0,0,0,0,1,21,1,False,Arsenal_Nott'hamForest_20241123
Álex Moreno,19.0,es ESP,LB,31-168,72,25,4,16,6,4,0,25,1,0,0.0,1,100.0,7,43,13,1,1,0,0,0,8,0,False,Arsenal_Nott'hamForest_20241123
Neco Williams,7.0,wls WAL,LB,23-224,18,9,0,3,4,2,0,9,1,0,0.0,1,100.0,3,56,46,2,1,0,0,0,3,0,False,Arsenal_Nott'hamForest_20241123
Murillo,5.0,br BRA,CB,22-142,90,58,19,31,25,2,0,58,0,0,,0,,27,135,100,0,1,0,0,0,35,1,False,Arsenal_Nott'hamForest_20241123
Nikola Milenković,31.0,rs SRB,CB,27-042,90,39,5,12,24,3,1,39,0,0,,0,,20,110,39,0,0,0,0,1,29,0,False,Arsenal_Nott'hamForest_20241123
Ola Aina,34.0,ng NGA,RB,28-046,90,49,4,12,21,18,0,49,1,0,0.0,1,100.0,22,219,99,2,2,0,0,0,27,2,False,Arsenal_Nott'hamForest_20241123
Matz Sels,26.0,be BEL,GK,32-271,90,31,23,31,0,0,0,31,0,0,,0,,9,63,51,0,0,0,0,0,9,0,False,Arsenal_Nott'hamForest_20241123
Dominic Calvert-Lewin,9.0,eng ENG,FW,27-252,90,21,1,1,7,13,8,21,1,0,0.0,1,100.0,14,101,44,4,1,3,1,1,20,5,True,Everton_Brentford_20241123
Iliman Ndiaye,10.0,sn SEN,"LW,RW",24-262,90,53,0,4,13,37,9,53,5,4,80.0,0,0.0,26,182,119,4,2,2,3,0,32,13,True,Everton_Brentford_20241123
Jesper Lindstrøm,29.0,dk DEN,RW,24-268,71,38,1,4,8,27,2,38,1,0,0.0,1,100.0,19,160,123,5,2,0,1,2,26,7,True,Everton_Brentford_20241123
Beto,14.0,gw GNB,AM,26-297,19,10,0,0,3,7,5,10,1,1,100.0,0,0.0,5,28,2,0,1,0,0,1,10,5,True,Everton_Brentford_20241123
Dwight McNeil,7.0,eng ENG,"AM,LW",25-001,90,76,0,4,24,50,1,76,5,2,40.0,3,60.0,49,360,209,6,6,1,2,3,54,10,True,Everton_Brentford_20241123
Idrissa Gana Gueye,27.0,sn SEN,DM,35-058,90,89,1,12,40,37,1,89,1,1,100.0,0,0.0,43,268,145,4,2,1,2,2,61,3,True,Everton_Brentford_20241123
Abdoulaye Doucouré,16.0,ml MLI,DM,31-327,71,38,0,8,16,14,1,38,0,0,,0,,26,101,45,0,0,0,1,2,28,2,True,Everton_Brentford_20241123
Orel Mangala,8.0,be BEL,DM,26-250,19,20,0,0,11,9,0,20,0,0,,0,,13,77,39,0,1,0,1,1,18,2,True,Everton_Brentford_20241123
Vitaliy Mykolenko,19.0,ua UKR,LB,25-178,90,69,1,11,21,37,4,69,1,1,100.0,0,0.0,30,175,110,2,2,0,0,1,41,7,True,Everton_Brentford_20241123
Jarrad Branthwaite,32.0,eng ENG,CB,22-149,90,64,4,26,33,6,2,64,0,0,,0,,28,221,176,1,3,0,1,0,42,0,True,Everton_Brentford_20241123
James Tarkowski,6.0,eng ENG,CB,32-004,90,65,12,28,28,9,3,65,1,1,100.0,0,0.0,23,109,57,0,1,0,0,0,37,1,True,Everton_Brentford_20241123
Ashley Young,18.0,eng ENG,RB,39-137,90,72,2,13,19,40,0,72,0,0,,0,,35,252,171,5,8,0,0,0,54,3,True,Everton_Brentford_20241123
Jordan Pickford,1.0,eng ENG,GK,30-261,90,33,19,30,3,0,0,33,0,0,,0,,18,164,114,0,0,0,0,0,16,0,True,Everton_Brentford_20241123
Yoane Wissa,11.0,cd COD,FW,28-081,71,18,0,4,9,5,1,18,0,0,,0,,12,52,19,0,0,0,0,0,15,3,False,Everton_Brentford_20241123
Thiago,9.0,br BRA,FW,23-150,19,9,1,2,5,2,0,9,0,0,,0,,7,21,1,0,0,0,1,1,7,0,False,Everton_Brentford_20241123
Mikkel Damsgaard,24.0,dk DEN,LW,24-143,71,37,1,10,22,6,1,37,4,2,50.0,1,25.0,26,129,72,2,0,0,2,3,27,1,False,Everton_Brentford_20241123
Kevin Schade,7.0,de GER,LW,22-362,19,6,2,4,1,1,0,6,0,0,,0,,1,0,0,0,0,0,0,0,1,0,False,Everton_Brentford_20241123
Bryan Mbeumo,19.0,cm CMR,RW,25-108,90,40,3,12,15,14,4,40,4,1,25.0,2,50.0,21,146,70,2,1,2,4,4,23,8,False,Everton_Brentford_20241123
Vitaly Janelt,27.0,de GER,LM,26-197,85,47,6,26,16,5,0,47,0,0,,0,,30,104,61,1,0,0,2,0,28,0,False,Everton_Brentford_20241123
Yehor Yarmoliuk,18.0,ua UKR,LM,20-267,5,6,1,2,3,1,0,6,0,0,,0,,3,6,1,0,0,0,1,0,2,1,False,Everton_Brentford_20241123
Christian Nørgaard,6.0,dk DEN,CM,30-258,40,29,2,17,10,2,0,29,0,0,,0,,16,39,24,0,0,0,0,0,19,0,False,Everton_Brentford_20241123
Mathias Jensen,8.0,dk DEN,RM,28-327,90,46,3,16,16,14,1,46,0,0,,0,,28,100,42,1,0,0,1,0,29,0,False,Everton_Brentford_20241123
Keane Lewis-Potter,23.0,eng ENG,LB,23-275,90,37,0,12,16,9,2,37,4,2,50.0,1,25.0,22,122,78,2,0,2,2,0,20,3,False,Everton_Brentford_20241123
Ethan Pinnock,5.0,jm JAM,CB,31-178,90,47,13,37,8,2,2,47,0,0,,0,,25,98,40,0,0,0,0,0,27,0,False,Everton_Brentford_20241123
Nathan Collins,22.0,ie IRL,CB,23-207,90,69,18,53,13,3,1,69,0,0,,0,,40,110,58,0,0,0,2,0,40,0,False,Everton_Brentford_20241123
Sepp van den Berg,4.0,nl NED,RB,22-339,90,45,8,26,16,3,1,45,0,0,,0,,24,72,31,0,0,0,1,0,25,0,False,Everton_Brentford_20241123
Mark Flekken,1.0,nl NED,GK,31-163,90,54,47,53,1,0,0,54,0,0,,0,,30,146,56,0,0,0,0,0,17,0,False,Everton_Brentford_20241123
Erling Haaland,9.0,no NOR,FW,24-125,90,23,2,2,4,17,9,23,1,1,100.0,0,0.0,15,32,11,0,1,0,2,0,17,4,True,ManchesterCity_Tottenham_20241123
Sávio,26.0,br BRA,"LW,RW",20-227,73,33,0,0,8,26,4,33,4,2,50.0,1,25.0,28,297,171,6,2,3,2,2,30,8,True,ManchesterCity_Tottenham_20241123
Kevin De Bruyne,17.0,be BEL,CM,33-148,17,32,0,0,10,22,1,32,1,1,100.0,0,0.0,25,132,68,1,1,1,1,1,26,8,True,ManchesterCity_Tottenham_20241123
Phil Foden,47.0,eng ENG,"RW,LW,CM",24-179,90,42,0,3,17,22,3,42,1,1,100.0,0,0.0,18,86,50,2,1,1,4,1,25,4,True,ManchesterCity_Tottenham_20241123
Bernardo Silva,20.0,pt POR,"RM,LM",30-105,90,88,2,12,36,41,5,88,2,1,50.0,1,50.0,70,425,261,8,9,1,1,1,75,13,True,ManchesterCity_Tottenham_20241123
İlkay Gündoğan,19.0,de GER,"CM,DM",34-030,90,97,0,10,59,31,1,97,2,1,50.0,1,50.0,67,385,197,1,4,0,1,0,74,4,True,ManchesterCity_Tottenham_20241123
Rico Lewis,82.0,eng ENG,"RM,LM",20-002,73,54,0,8,29,17,1,54,1,1,100.0,0,0.0,35,172,62,1,2,1,1,1,43,2,True,ManchesterCity_Tottenham_20241123
Jack Grealish,10.0,eng ENG,LM,29-074,17,11,0,0,5,6,2,11,1,1,100.0,0,0.0,9,78,37,2,0,2,0,1,10,4,True,ManchesterCity_Tottenham_20241123
Joško Gvardiol,24.0,hr CRO,LB,22-305,90,73,1,11,19,44,8,73,1,0,0.0,1,100.0,48,304,171,5,7,1,0,0,51,18,True,ManchesterCity_Tottenham_20241123
Manuel Akanji,25.0,ch SUI,CB,29-127,90,76,3,14,49,13,2,76,0,0,,0,,57,310,218,3,3,0,0,1,63,1,True,ManchesterCity_Tottenham_20241123
John Stones,5.0,eng ENG,CB,30-179,45,37,2,19,15,4,0,37,0,0,,0,,26,149,40,0,0,0,1,0,25,0,True,ManchesterCity_Tottenham_20241123
Nathan Aké,6.0,nl NED,CB,29-279,45,38,1,8,23,7,1,38,0,0,,0,,24,99,54,1,0,0,0,0,27,0,True,ManchesterCity_Tottenham_20241123
Kyle Walker,2.0,eng ENG,RB,34-179,90,88,4,15,48,25,1,88,1,0,0.0,1,100.0,44,219,108,2,0,0,0,0,60,5,True,ManchesterCity_Tottenham_20241123
Ederson,31.0,br BRA,GK,31-098,90,24,17,24,0,0,0,24,0,0,,0,,15,34,14,0,0,0,0,0,17,0,True,ManchesterCity_Tottenham_20241123
Dominic Solanke,19.0,eng ENG,FW,27-070,90,22,0,2,15,5,2,22,3,0,0.0,3,100.0,15,63,20,2,0,1,2,2,18,2,False,ManchesterCity_Tottenham_20241123
Son Heung-min,7.0,kr KOR,LW,32-138,62,48,2,11,18,19,3,48,1,0,0.0,1,100.0,34,168,97,5,1,2,2,0,37,6,False,ManchesterCity_Tottenham_20241123
Brennan Johnson,22.0,wls WAL,"LW,RW",23-184,28,10,0,5,3,2,2,10,1,1,100.0,0,0.0,6,19,7,0,0,0,1,0,4,1,False,ManchesterCity_Tottenham_20241123
Dejan Kulusevski,21.0,se SWE,"RW,RM",24-212,90,29,0,4,13,15,4,29,4,4,100.0,0,0.0,24,227,135,4,2,2,3,0,22,6,False,ManchesterCity_Tottenham_20241123
James Maddison,10.0,eng ENG,LM,28-000,89,58,4,26,22,11,2,58,2,2,100.0,0,0.0,44,220,94,3,2,0,0,2,48,0,False,ManchesterCity_Tottenham_20241123
Timo Werner,16.0,de GER,"LW,LM",28-262,1,1,0,0,1,1,1,1,0,0,,0,,1,49,45,1,1,1,0,0,0,0,False,ManchesterCity_Tottenham_20241123
Yves Bissouma,8.0,ml MLI,CM,28-085,90,56,9,23,24,9,0,56,2,0,0.0,2,100.0,35,160,33,1,1,0,1,0,39,0,False,ManchesterCity_Tottenham_20241123
Pape Matar Sarr,29.0,sn SEN,RM,22-070,89,39,5,16,19,6,0,39,0,0,,0,,23,125,56,0,0,0,0,1,26,1,False,ManchesterCity_Tottenham_20241123
Lucas Bergvall,15.0,se SWE,"LM,RM",18-295,1,2,0,0,2,0,0,2,0,0,,0,,2,18,9,0,0,0,0,0,3,1,False,ManchesterCity_Tottenham_20241123
Destiny Udogie,13.0,it ITA,LB,21-361,89,55,2,22,24,9,0,55,1,0,0.0,1,100.0,31,183,116,3,1,0,2,0,32,1,False,ManchesterCity_Tottenham_20241123
Djed Spence,24.0,eng ENG,LB,24-106,1,2,0,1,1,0,0,2,0,0,,0,,1,4,0,0,0,0,0,0,1,0,False,ManchesterCity_Tottenham_20241123
Ben Davies,33.0,wls WAL,CB,31-213,90,75,19,57,17,1,0,75,0,0,,0,,46,223,93,0,0,0,1,0,52,0,False,ManchesterCity_Tottenham_20241123
Radu Drăgușin,6.0,ro ROU,CB,22-294,90,43,9,31,13,0,0,43,0,0,,0,,27,147,52,0,0,0,0,0,27,0,False,ManchesterCity_Tottenham_20241123
Pedro Porro,23.0,es ESP,RB,25-071,90,49,12,25,15,10,1,49,2,1,50.0,1,50.0,25,174,116,2,2,0,0,0,25,1,False,ManchesterCity_Tottenham_20241123
Guglielmo Vicario,1.0,it ITA,GK,28-047,90,61,47,61,0,0,0,61,0,0,,0,,42,134,74,0,0,0,0,0,39,0,False,ManchesterCity_Tottenham_20241123
Paul Onuachu,32.0,ng NGA,FW,30-180,51,15,1,5,11,0,0,15,5,3,60.0,0,0.0,8,60,38,0,0,0,0,0,9,1,True,Southampton_Liverpool_20241124
Lesley Ugochukwu,26.0,fr FRA,CM,20-243,39,22,2,8,12,2,0,22,2,2,100.0,0,0.0,13,88,33,1,0,0,1,0,18,0,True,Southampton_Liverpool_20241124
Adam Armstrong,9.0,eng ENG,LM,27-288,76,29,2,8,9,12,4,28,1,0,0.0,1,100.0,13,48,25,1,1,0,1,0,19,6,True,Southampton_Liverpool_20241124
Cameron Archer,19.0,eng ENG,FW,23-126,14,7,1,2,3,2,1,7,0,0,,0,,4,5,0,0,0,0,1,0,5,0,True,Southampton_Liverpool_20241124
Adam Lallana,10.0,eng ENG,CM,36-198,36,28,2,9,13,6,0,28,2,1,50.0,0,0.0,15,59,39,0,0,0,0,0,19,0,True,Southampton_Liverpool_20241124
Joe Aribo,7.0,ng NGA,CM,28-126,54,25,3,11,10,5,2,25,2,0,0.0,2,100.0,13,116,67,1,0,0,0,0,16,1,True,Southampton_Liverpool_20241124
Mateus Fernandes,18.0,pt POR,"CM,RM,LM",20-137,90,44,6,22,14,8,1,44,2,0,0.0,2,100.0,15,56,34,1,1,0,0,0,26,2,True,Southampton_Liverpool_20241124
Tyler Dibling,33.0,eng ENG,"RM,FW",18-257,90,31,1,9,16,8,3,31,6,1,16.7,4,66.7,17,167,113,2,2,2,1,1,17,0,True,Southampton_Liverpool_20241124
Ryan Fraser,24.0,sct SCO,"RB,LB",30-274,76,39,4,21,15,4,0,39,1,1,100.0,0,0.0,21,128,57,1,0,0,2,1,25,3,True,Southampton_Liverpool_20241124
Yukinari Sugawara,16.0,jp JPN,RB,24-149,14,13,3,8,2,3,1,13,0,0,,0,,3,5,1,0,0,0,1,0,6,2,True,Southampton_Liverpool_20241124
Jack Stephens,5.0,eng ENG,CB,30-302,90,53,14,38,12,4,2,53,0,0,,0,,17,118,31,0,0,0,0,0,31,0,True,Southampton_Liverpool_20241124
Flynn Downes,4.0,eng ENG,CB,25-309,90,46,17,34,12,1,1,46,0,0,,0,,27,215,144,0,0,0,1,0,35,0,True,Southampton_Liverpool_20241124
Taylor Harwood-Bellis,6.0,eng ENG,CB,22-299,90,72,16,44,26,2,1,72,0,0,,0,,37,168,100,1,0,0,1,0,50,0,True,Southampton_Liverpool_20241124
Kyle Walker-Peters,2.0,eng ENG,"LB,RB",27-225,90,58,8,26,15,18,1,58,5,1,20.0,4,80.0,29,203,104,4,2,1,1,1,30,5,True,Southampton_Liverpool_20241124
Alex McCarthy,1.0,eng ENG,GK,34-357,90,44,38,44,0,0,0,44,0,0,,0,,23,105,53,0,0,0,0,0,17,0,True,Southampton_Liverpool_20241124
Darwin Núñez,9.0,uy URU,FW,25-153,89,22,0,1,9,13,5,22,1,0,0.0,1,100.0,11,70,46,2,1,1,0,2,13,5,False,Southampton_Liverpool_20241124
Wataru Endo,3.0,jp JPN,DM,31-289,1,3,0,0,2,1,1,3,1,1,100.0,0,0.0,1,11,0,0,0,1,1,0,1,0,False,Southampton_Liverpool_20241124
Cody Gakpo,18.0,nl NED,LW,25-201,61,44,0,2,3,40,2,44,3,2,66.7,0,0.0,39,307,152,1,1,0,0,0,38,18,False,Southampton_Liverpool_20241124
Luis Díaz,7.0,co COL,LW,27-316,29,22,0,1,5,17,4,22,0,0,,0,,13,123,89,3,0,2,1,1,15,4,False,Southampton_Liverpool_20241124
Mohamed Salah,11.0,eg EGY,RW,32-162,90,41,0,1,6,34,14,40,4,2,50.0,1,25.0,31,200,84,6,1,4,2,2,37,9,False,Southampton_Liverpool_20241124
Dominik Szoboszlai,8.0,hu HUN,"AM,FW",24-030,90,66,0,6,24,38,4,66,2,2,100.0,0,0.0,30,181,106,3,2,0,0,0,36,1,False,Southampton_Liverpool_20241124
Curtis Jones,17.0,eng ENG,DM,23-299,61,62,0,6,27,30,1,62,0,0,,0,,39,158,61,0,2,0,0,3,55,6,False,Southampton_Liverpool_20241124
Alexis Mac Allister,10.0,ar ARG,"DM,AM",25-336,29,22,1,1,4,17,4,22,0,0,,0,,7,37,26,0,1,0,1,0,14,0,False,Southampton_Liverpool_20241124
Ryan Gravenberch,38.0,nl NED,DM,22-192,90,91,0,7,56,28,4,91,3,2,66.7,0,0.0,65,352,167,4,3,1,2,1,79,3,False,Southampton_Liverpool_20241124
Andrew Robertson,26.0,sct SCO,LB,30-258,90,107,3,14,32,62,2,107,1,0,0.0,1,100.0,42,203,91,3,5,0,0,0,80,7,False,Southampton_Liverpool_20241124
Virgil van Dijk,4.0,nl NED,CB,33-139,90,96,7,26,57,13,2,96,0,0,,0,,53,258,122,0,1,0,0,1,73,1,False,Southampton_Liverpool_20241124
Ibrahima Konaté,5.0,fr FRA,CB,25-183,90,75,2,17,49,9,1,75,0,0,,0,,51,233,131,1,1,0,1,0,63,0,False,Southampton_Liverpool_20241124
Conor Bradley,84.0,nir NIR,RB,21-138,90,64,2,12,19,33,6,64,2,1,50.0,1,50.0,29,145,66,1,1,1,1,1,41,10,False,Southampton_Liverpool_20241124
Caoimhín Kelleher,62.0,ie IRL,GK,26-001,90,23,15,23,0,0,0,23,0,0,,0,,12,62,28,0,0,0,0,0,10,0,False,Southampton_Liverpool_20241124
Liam Delap,19.0,eng ENG,FW,21-290,80,16,0,1,8,7,2,16,2,0,0.0,2,100.0,12,83,51,1,1,0,1,0,14,3,True,IpswichTown_ManchesterUtd_20241124
Ali Al Hamadi,16.0,iq IRQ,FW,22-268,10,6,0,0,3,3,0,6,0,0,,0,,3,7,1,0,1,0,1,0,3,1,True,IpswichTown_ManchesterUtd_20241124
Sammie Szmodics,23.0,ie IRL,LW,29-061,64,15,0,1,6,8,2,15,1,0,0.0,0,0.0,12,34,12,0,0,0,1,1,11,3,True,IpswichTown_ManchesterUtd_20241124
Jack Clarke,47.0,eng ENG,LW,24-001,26,8,0,2,2,4,1,8,0,0,,0,,4,20,2,0,0,0,0,1,4,0,True,IpswichTown_ManchesterUtd_20241124
Wes Burns,7.0,wls WAL,RW,30-001,80,31,0,4,9,18,1,31,3,1,33.3,2,66.7,22,146,77,6,0,1,1,1,20,5,True,IpswichTown_ManchesterUtd_20241124
Conor Chaplin,10.0,eng ENG,RW,27-282,10,9,0,0,5,4,1,9,0,0,,0,,5,15,7,0,0,0,0,0,7,1,True,IpswichTown_ManchesterUtd_20241124
Omari Hutchinson,20.0,eng ENG,AM,21-025,90,64,1,7,25,34,1,64,5,2,40.0,2,40.0,39,226,101,0,1,0,3,3,47,4,True,IpswichTown_ManchesterUtd_20241124
Jens Cajuste,12.0,se SWE,DM,25-106,64,46,1,8,26,12,0,46,1,1,100.0,0,0.0,24,109,62,1,2,0,1,1,30,0,True,IpswichTown_ManchesterUtd_20241124
Jack Taylor,14.0,ie IRL,DM,26-154,26,11,0,2,8,1,0,11,0,0,,0,,6,23,9,0,0,0,0,0,6,0,True,IpswichTown_ManchesterUtd_20241124
Sam Morsy,5.0,eg EGY,DM,33-075,90,79,0,11,49,19,0,79,1,1,100.0,0,0.0,46,250,75,1,2,0,1,1,62,1,True,IpswichTown_ManchesterUtd_20241124
Leif Davis,3.0,eng ENG,LB,24-317,90,33,0,5,12,16,1,33,1,0,0.0,0,0.0,14,59,21,1,0,0,2,1,18,3,True,IpswichTown_ManchesterUtd_20241124
Cameron Burgess,15.0,au AUS,CB,29-034,90,58,10,25,27,6,0,58,0,0,,0,,34,133,74,0,1,0,0,0,41,0,True,IpswichTown_ManchesterUtd_20241124
Dara O'Shea,26.0,ie IRL,CB,25-265,90,76,12,35,36,5,2,76,0,0,,0,,41,164,32,0,0,0,0,0,46,0,True,IpswichTown_ManchesterUtd_20241124
