player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,home,game_id
Nick Pope,1,engENG,GK,33-197,90,22,24,91.7,505,332,5,5,100.0,11,11,100.0,6,8,75.0,0,0.0,0.0,0,0,0,0,0,False,WestHam_NewcastleUtd_20251102
Erling Haaland,9,noNOR,FW,25-104,81,8,13,61.5,98,20,7,11,63.6,1,1,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,True,ManchesterCity_Bournemouth_20251102
Omar Marmoush,7,egEGY,FW,26-268,9,1,1,100.0,38,28,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0,1,0,0,0,True,ManchesterCity_Bournemouth_20251102
Jeremy Doku,11,beBEL,AM,23-159,72,25,27,92.6,296,124,18,19,94.7,6,7,85.7,0,0,,0,0.9,0.2,4,5,2,0,7,True,ManchesterCity_Bournemouth_20251102
Sávio,26,brBRA,RM,21-206,18,9,11,81.8,99,18,7,9,77.8,2,2,100.0,0,0,,0,0.2,0.2,2,0,0,0,1,True,ManchesterCity_Bournemouth_20251102
Rayan Cherki,10,frFRA,AM,22-077,72,42,50,84.0,563,122,25,27,92.6,13,15,86.7,1,2,50.0,2,0.7,0.2,2,3,2,0,4,True,ManchesterCity_Bournemouth_20251102
Tijjani Reijnders,4,nlNED,CM,27-096,18,12,15,80.0,128,38,11,11,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,2,1,0,2,True,ManchesterCity_Bournemouth_20251102
Phil Foden,47,engENG,LM,25-158,89,46,54,85.2,584,181,32,33,97.0,6,6,100.0,4,10,40.0,1,0.2,0.2,3,1,0,0,1,True,ManchesterCity_Bournemouth_20251102
Rayan Aït-Nouri,21,dzALG,LM,24-149,1,4,4,100.0,47,1,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,True,ManchesterCity_Bournemouth_20251102
Nicolás González,14,esESP,"CM,DM",23-303,90,58,65,89.2,785,327,32,34,94.1,19,22,86.4,2,3,66.7,0,0.0,0.0,1,4,1,0,3,True,ManchesterCity_Bournemouth_20251102
Bernardo Silva,20,ptPOR,"RM,CM",31-084,89,62,73,84.9,907,264,38,40,95.0,17,22,77.3,4,5,80.0,0,0.0,0.0,0,6,0,0,4,True,ManchesterCity_Bournemouth_20251102
Rodri,16,esESP,DM,29-133,1,9,10,90.0,158,30,3,4,75.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,True,ManchesterCity_Bournemouth_20251102
Nico O’Reilly,33,engENG,LB,20-226,90,38,47,80.9,480,136,28,33,84.8,8,11,72.7,1,1,100.0,0,0.1,0.1,1,4,0,0,1,True,ManchesterCity_Bournemouth_20251102
Joško Gvardiol,24,hrCRO,CB,23-283,90,33,37,89.2,536,151,19,20,95.0,12,15,80.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1,True,ManchesterCity_Bournemouth_20251102
Rúben Dias,3,ptPOR,CB,28-172,90,35,38,92.1,625,311,17,17,100.0,16,16,100.0,2,3,66.7,0,0.0,0.0,0,2,0,0,1,True,ManchesterCity_Bournemouth_20251102
Matheus Nunes,27,ptPOR,RB,27-067,90,43,57,75.4,612,246,27,31,87.1,14,20,70.0,2,4,50.0,0,0.0,0.0,0,1,0,0,2,True,ManchesterCity_Bournemouth_20251102
Gianluigi Donnarumma,25,itITA,GK,26-250,90,24,30,80.0,572,402,2,2,100.0,14,14,100.0,5,11,45.5,0,0.0,0.0,0,0,0,0,0,True,ManchesterCity_Bournemouth_20251102
Eli Junior Kroupi,22,frFRA,FW,19-132,61,5,6,83.3,64,27,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.1,1,0,0,0,1,False,ManchesterCity_Bournemouth_20251102
Evanilson,9,brBRA,FW,26-027,29,1,1,100.0,13,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,False,ManchesterCity_Bournemouth_20251102
Antoine Semenyo,24,ghGHA,LW,25-299,90,27,34,79.4,454,74,16,18,88.9,7,8,87.5,4,7,57.1,0,0.0,0.0,0,3,1,1,4,False,ManchesterCity_Bournemouth_20251102
David Brooks,7,wlsWAL,RW,28-117,61,14,18,77.8,187,60,10,11,90.9,2,3,66.7,1,1,100.0,0,0.1,0.1,1,0,0,0,1,False,ManchesterCity_Bournemouth_20251102
Justin Kluivert,19,nlNED,AM,26-181,29,15,16,93.8,346,46,4,4,100.0,7,7,100.0,4,5,80.0,0,0.0,0.0,0,2,0,0,3,False,ManchesterCity_Bournemouth_20251102
Marcus Tavernier,16,engENG,"AM,RW,DM",26-225,90,34,39,87.2,522,48,16,19,84.2,17,17,100.0,1,3,33.3,0,0.0,0.0,0,3,0,0,2,False,ManchesterCity_Bournemouth_20251102
Alex Scott,8,engENG,DM,22-073,72,31,39,79.5,455,32,17,20,85.0,12,14,85.7,1,4,25.0,0,0.1,0.1,1,2,1,0,2,False,ManchesterCity_Bournemouth_20251102
Ryan Christie,10,sctSCO,DM,30-253,18,13,16,81.3,235,37,4,5,80.0,8,8,100.0,1,3,33.3,0,0.0,0.0,0,1,0,0,1,False,ManchesterCity_Bournemouth_20251102
Tyler Adams,12,usUSA,DM,26-261,79,60,63,95.2,1003,188,25,27,92.6,33,33,100.0,2,3,66.7,0,0.0,0.0,0,2,0,0,2,False,ManchesterCity_Bournemouth_20251102
Ben Gannon-Doak,11,sctSCO,RW,19-356,11,6,11,54.5,78,13,5,7,71.4,1,4,25.0,0,0,,0,0.0,0.0,0,0,0,0,0,False,ManchesterCity_Bournemouth_20251102
Adrien Truffert,3,frFRA,LB,23-347,90,57,72,79.2,780,235,38,42,90.5,17,22,77.3,1,4,25.0,0,0.0,0.0,0,4,0,0,5,False,ManchesterCity_Bournemouth_20251102
Marcos Senesi,5,arARG,CB,28-176,90,62,76,81.6,1244,554,26,29,89.7,25,30,83.3,10,16,62.5,0,0.0,0.2,1,5,1,0,5,False,ManchesterCity_Bournemouth_20251102
Bafodé Diakité,18,frFRA,CB,24-300,90,62,66,93.9,1323,507,16,16,100.0,37,38,97.4,8,10,80.0,0,0.0,0.0,0,4,0,0,2,False,ManchesterCity_Bournemouth_20251102
Álex Jiménez,20,esESP,RB,20-178,61,25,32,78.1,434,76,12,14,85.7,11,13,84.6,2,4,50.0,0,0.0,0.0,0,4,0,0,3,False,ManchesterCity_Bournemouth_20251102
Lewis Cook,4,engENG,RB,28-272,29,31,36,86.1,550,220,15,18,83.3,14,15,93.3,2,3,66.7,0,0.1,0.0,1,4,0,0,5,False,ManchesterCity_Bournemouth_20251102
Đorđe Petrović,1,rsSRB,GK,26-025,90,30,32,93.8,609,303,10,10,100.0,15,15,100.0,5,7,71.4,0,0.0,0.0,0,0,0,0,0,False,ManchesterCity_Bournemouth_20251102
Wilson Isidor,18,frFRA,FW,25-068,82,5,9,55.6,50,0,3,4,75.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,True,Sunderland_Everton_20251103
Brian Brobbey,9,nlNED,FW,23-275,8,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,True,Sunderland_Everton_20251103
Enzo Le Fée,28,frFRA,LW,25-273,90,37,46,80.4,586,121,21,25,84.0,14,15,93.3,2,4,50.0,1,0.2,0.2,2,0,2,1,6,True,Sunderland_Everton_20251103
Bertrand Traoré,25,bfBFA,RW,30-058,81,20,28,71.4,307,95,8,10,80.0,12,16,75.0,0,1,0.0,0,0.0,0.0,1,3,1,0,4,True,Sunderland_Everton_20251103
Chemsdine Talbi,7,maMAR,RW,20-178,9,3,5,60.0,69,8,1,1,100.0,1,3,33.3,1,1,100.0,0,0.0,0.0,0,0,0,0,0,True,Sunderland_Everton_20251103
Reinildo Mandava,17,mzMOZ,LM,31-286,90,51,58,87.9,879,149,24,26,92.3,17,19,89.5,7,10,70.0,0,0.0,0.0,0,3,0,0,5,True,Sunderland_Everton_20251103
Noah Sadiki,27,cdCOD,CM,20-321,90,39,45,86.7,646,162,15,15,100.0,20,22,90.9,3,4,75.0,0,0.1,0.2,1,5,2,1,7,True,Sunderland_Everton_20251103
Granit Xhaka,34,chSUI,CM,33-037,90,65,76,85.5,1325,439,29,31,93.5,23,26,88.5,12,17,70.6,0,0.4,0.4,5,14,1,1,11,True,Sunderland_Everton_20251103
Trai Hume,32,nirNIR,RM,23-230,90,26,35,74.3,375,82,15,19,78.9,9,13,69.2,1,1,100.0,0,0.1,0.1,2,2,3,0,5,True,Sunderland_Everton_20251103
Lutsharel Geertruida,6,nlNED,CB,25-108,90,71,74,95.9,1358,412,27,28,96.4,35,36,97.2,8,9,88.9,0,0.0,0.0,0,8,0,0,4,True,Sunderland_Everton_20251103
Daniel Ballard,5,nirNIR,CB,26-042,90,78,91,85.7,1611,548,15,17,88.2,56,58,96.6,6,13,46.2,0,0.1,0.0,1,7,0,0,6,True,Sunderland_Everton_20251103
Nordi Mukiele,20,frFRA,CB,28-002,90,41,59,69.5,761,297,13,15,86.7,25,32,78.1,3,10,30.0,0,0.1,0.2,1,6,2,1,7,True,Sunderland_Everton_20251103
Robin Roefs,22,nlNED,GK,22-290,90,32,47,68.1,734,426,11,11,100.0,15,15,100.0,6,21,28.6,0,0.0,0.0,0,0,0,0,0,True,Sunderland_Everton_20251103
Thierno Barry,11,frFRA,FW,23-013,56,5,11,45.5,55,4,4,7,57.1,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0,False,Sunderland_Everton_20251103
Beto,9,gwGNB,FW,27-276,34,2,2,100.0,24,8,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,False,Sunderland_Everton_20251103
Jack Grealish,18,engENG,LW,30-054,90,27,30,90.0,416,123,13,14,92.9,13,13,100.0,1,2,50.0,0,0.5,0.4,1,1,2,0,4,False,Sunderland_Everton_20251103
Iliman Ndiaye,10,snSEN,RW,25-242,61,17,19,89.5,213,43,12,13,92.3,5,5,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,False,Sunderland_Everton_20251103
Dwight McNeil,7,engENG,RW,25-346,29,5,8,62.5,97,26,1,2,50.0,4,5,80.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,False,Sunderland_Everton_20251103
Kiernan Dewsbury-Hall,22,engENG,AM,27-058,82,20,26,76.9,294,64,11,13,84.6,7,8,87.5,1,3,33.3,0,0.1,0.1,1,2,1,0,2,False,Sunderland_Everton_20251103
Carlos Alcaraz,24,arARG,AM,22-338,8,6,8,75.0,83,5,5,6,83.3,0,1,0.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,False,Sunderland_Everton_20251103
James Garner,37,engENG,"DM,RB",24-235,90,34,44,77.3,575,184,16,18,88.9,16,19,84.2,2,5,40.0,0,0.0,0.0,0,4,0,0,5,False,Sunderland_Everton_20251103
Idrissa Gana Gueye,27,snSEN,DM,36-038,90,38,44,86.4,612,196,22,23,95.7,13,16,81.3,3,5,60.0,0,0.1,0.1,2,4,1,0,3,False,Sunderland_Everton_20251103
Vitaliy Mykolenko,16,uaUKR,LB,26-158,90,31,42,73.8,543,297,16,16,100.0,13,18,72.2,2,8,25.0,0,0.0,0.0,0,3,0,0,8,False,Sunderland_Everton_20251103
Michael Keane,5,engENG,CB,32-296,90,17,25,68.0,323,103,5,7,71.4,11,13,84.6,1,5,20.0,0,0.0,0.0,0,2,0,0,0,False,Sunderland_Everton_20251103
James Tarkowski,6,engENG,CB,32-349,90,34,42,81.0,627,146,12,14,85.7,17,22,77.3,4,5,80.0,0,0.0,0.0,0,2,0,0,3,False,Sunderland_Everton_20251103
Jake O'Brien,15,ieIRL,RB,24-172,82,27,41,65.9,517,220,9,11,81.8,15,19,78.9,3,7,42.9,0,0.0,0.0,0,2,0,0,1,False,Sunderland_Everton_20251103
Tim Iroegbunam,42,engENG,DM,22-126,8,3,3,100.0,44,14,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,False,Sunderland_Everton_20251103
Jordan Pickford,1,engENG,GK,31-241,90,17,35,48.6,509,320,0,0,,10,10,100.0,6,24,25.0,0,0.0,0.0,0,1,0,0,0,False,Sunderland_Everton_20251103
Randal Kolo Muani,39,frFRA,FW,26-338,45,6,8,75.0,76,13,5,7,71.4,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,True,Tottenham_ManchesterUtd_20251108
Wilson Odobert,28,frFRA,"LW,LM",20-345,45,13,15,86.7,205,47,7,7,100.0,4,4,100.0,1,2,50.0,1,0.6,0.2,3,0,2,2,1,True,Tottenham_ManchesterUtd_20251108
Richarlison,9,brBRA,"FW,LW",28-182,90,16,23,69.6,210,59,9,10,90.0,5,6,83.3,1,2,50.0,0,0.0,0.0,0,0,1,0,4,True,Tottenham_ManchesterUtd_20251108
Brennan Johnson,22,wlsWAL,"RW,RM",24-169,90,17,28,60.7,220,45,13,14,92.9,4,8,50.0,0,2,0.0,0,0.1,0.1,1,1,1,1,1,True,Tottenham_ManchesterUtd_20251108
Xavi Simons,7,nlNED,AM,22-201,78,32,37,86.5,486,127,17,18,94.4,12,13,92.3,2,5,40.0,0,0.0,0.0,0,1,1,0,7,True,Tottenham_ManchesterUtd_20251108
Mathys Tel,11,frFRA,"FW,AM",20-195,12,4,6,66.7,98,54,0,1,0.0,3,3,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,True,Tottenham_ManchesterUtd_20251108
Pape Matar Sarr,29,snSEN,"DM,CM",23-055,90,55,61,90.2,846,192,20,21,95.2,30,33,90.9,0,2,0.0,0,0.0,0.1,0,10,1,0,6,True,Tottenham_ManchesterUtd_20251108
João Palhinha,6,ptPOR,DM,30-122,78,44,51,86.3,792,245,16,17,94.1,25,25,100.0,2,5,40.0,0,0.0,0.0,0,6,0,0,4,True,Tottenham_ManchesterUtd_20251108
Rodrigo Bentancur,30,uyURU,"CM,DM",28-136,12,9,12,75.0,134,46,6,7,85.7,3,5,60.0,0,0,,0,0.0,0.0,0,2,0,0,2,True,Tottenham_ManchesterUtd_20251108
Djed Spence,24,engENG,"LB,RB",25-091,90,40,51,78.4,678,146,25,26,96.2,9,13,69.2,6,10,60.0,0,0.0,0.0,0,3,0,0,3,True,Tottenham_ManchesterUtd_20251108
Micky van de Ven,37,nlNED,CB,24-203,90,50,56,89.3,1013,319,14,14,100.0,31,31,100.0,5,9,55.6,0,0.0,0.0,0,4,0,0,3,True,Tottenham_ManchesterUtd_20251108
Cristian Romero,17,arARG,CB,27-195,87,50,54,92.6,860,375,18,20,90.0,28,30,93.3,3,3,100.0,0,0.0,0.0,0,4,0,0,8,True,Tottenham_ManchesterUtd_20251108
Kevin Danso,4,atAUT,CB,27-050,3,3,3,100.0,59,8,0,0,,3,3,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,True,Tottenham_ManchesterUtd_20251108
Pedro Porro,23,esESP,RB,26-056,66,37,66,56.1,668,234,19,25,76.0,14,22,63.6,4,15,26.7,0,0.0,0.0,0,2,0,0,2,True,Tottenham_ManchesterUtd_20251108
Destiny Udogie,13,itITA,LB,22-345,24,12,13,92.3,149,59,7,8,87.5,4,4,100.0,0,0,,1,0.1,0.0,2,0,1,1,2,True,Tottenham_ManchesterUtd_20251108
Guglielmo Vicario,1,itITA,GK,29-032,90,23,33,69.7,511,316,6,6,100.0,12,12,100.0,5,15,33.3,0,0.0,0.0,0,1,0,0,0,True,Tottenham_ManchesterUtd_20251108
Matheus Cunha,10,brBRA,"FW,AM",26-165,71,17,24,70.8,172,43,13,15,86.7,0,3,0.0,1,1,100.0,0,0.0,0.0,0,1,1,0,2,False,Tottenham_ManchesterUtd_20251108
Mason Mount,7,engENG,AM,26-302,19,7,11,63.6,117,30,4,7,57.1,1,1,100.0,1,1,100.0,0,0.0,0.2,0,1,0,0,1,False,Tottenham_ManchesterUtd_20251108
Bryan Mbeumo,19,cmCMR,AM,26-093,90,22,31,71.0,256,59,15,17,88.2,4,6,66.7,1,2,50.0,0,0.0,0.0,0,3,1,0,5,False,Tottenham_ManchesterUtd_20251108
Amad Diallo,16,ciCIV,"AM,WB",23-120,90,26,34,76.5,466,96,10,11,90.9,12,12,100.0,4,6,66.7,1,0.5,0.3,3,2,0,0,3,False,Tottenham_ManchesterUtd_20251108
Bruno Fernandes,8,ptPOR,CM,31-061,90,35,48,72.9,768,354,15,16,93.8,9,14,64.3,10,12,83.3,1,0.1,0.1,1,4,1,0,4,False,Tottenham_ManchesterUtd_20251108
Casemiro,18,brBRA,CM,33-258,71,25,30,83.3,428,146,13,14,92.9,10,12,83.3,2,2,100.0,0,0.0,0.0,0,3,0,0,1,False,Tottenham_ManchesterUtd_20251108
Manuel Ugarte,25,uyURU,CM,24-211,19,8,9,88.9,116,38,3,4,75.0,4,4,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,False,Tottenham_ManchesterUtd_20251108
Patrick Dorgu,13,dkDEN,WB,21-013,79,29,48,60.4,478,190,15,22,68.2,13,20,65.0,1,4,25.0,0,0.2,0.1,1,1,0,0,0,False,Tottenham_ManchesterUtd_20251108
Diogo Dalot,2,ptPOR,WB,26-235,11,8,10,80.0,84,33,6,6,100.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0,1,0,0,2,False,Tottenham_ManchesterUtd_20251108
Noussair Mazraoui,3,maMAR,WB,27-359,57,18,21,85.7,236,106,10,11,90.9,5,6,83.3,0,0,,0,0.0,0.0,0,0,1,0,3,False,Tottenham_ManchesterUtd_20251108
Benjamin Šeško,30,siSVN,FW,22-161,33,5,7,71.4,65,14,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,False,Tottenham_ManchesterUtd_20251108
Luke Shaw,23,engENG,CB,30-119,90,39,49,79.6,578,325,19,21,90.5,18,21,85.7,1,4,25.0,0,0.0,0.0,0,2,0,0,2,False,Tottenham_ManchesterUtd_20251108
Harry Maguire,5,engENG,CB,32-248,71,28,29,96.6,517,139,9,10,90.0,15,15,100.0,3,3,100.0,0,0.0,0.0,0,0,0,0,3,False,Tottenham_ManchesterUtd_20251108
Leny Yoro,15,frFRA,CB,19-360,19,8,11,72.7,126,51,3,3,100.0,5,5,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,False,Tottenham_ManchesterUtd_20251108
Matthijs de Ligt,4,nlNED,CB,26-088,90,37,43,86.0,609,170,14,17,82.4,22,25,88.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,False,Tottenham_ManchesterUtd_20251108
Senne Lammens,31,beBEL,GK,23-124,90,17,32,53.1,714,586,2,2,100.0,4,4,100.0,11,26,42.3,0,0.0,0.0,0,1,0,0,0,False,Tottenham_ManchesterUtd_20251108
Callum Wilson,9,engENG,FW,33-254,70,7,10,70.0,97,24,6,7,85.7,0,1,0.0,1,1,100.0,0,0.0,0.0,1,1,0,0,1,True,WestHam_Burnley_20251108
Soungoutou Magassa,27,frFRA,CM,22-031,20,7,7,100.0,108,13,5,5,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,True,WestHam_Burnley_20251108
Crysencio Summerville,7,nlNED,LW,24-009,82,17,20,85.0,243,58,12,12,100.0,5,6,83.3,0,1,0.0,0,0.0,0.0,0,2,0,0,3,True,WestHam_Burnley_20251108
Kyle Walker-Peters,2,engENG,LM,28-209,8,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,True,WestHam_Burnley_20251108
Jarrod Bowen,20,engENG,"RW,RM",28-323,90,15,26,57.7,238,71,8,9,88.9,5,9,55.6,1,2,50.0,0,0.0,0.0,0,1,1,0,3,True,WestHam_Burnley_20251108
Lucas Paquetá,10,brBRA,LM,28-073,82,39,50,78.0,668,201,19,21,90.5,17,19,89.5,3,6,50.0,0,0.0,0.2,0,4,0,0,3,True,WestHam_Burnley_20251108
Igor,5,brBRA,"CB,LM",27-274,8,6,6,100.0,98,20,3,3,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,1,1,0,0,0,True,WestHam_Burnley_20251108
Freddie Potts,32,engENG,CM,22-057,61,28,39,71.8,679,201,8,10,80.0,13,15,86.7,7,13,53.8,0,0.2,0.0,3,2,0,0,2,True,WestHam_Burnley_20251108
Tomáš Souček,28,czCZE,"FW,CM",30-254,29,3,5,60.0,57,15,2,3,66.7,0,1,0.0,1,1,100.0,0,0.0,0.0,0,2,0,0,1,True,WestHam_Burnley_20251108
Mateus Fernandes,18,ptPOR,"RM,CM",21-121,90,52,55,94.5,861,281,22,22,100.0,28,30,93.3,2,2,100.0,0,0.2,0.3,3,6,4,1,7,True,WestHam_Burnley_20251108
El Hadji Malick Diouf,12,snSEN,LB,20-315,90,37,49,75.5,671,201,19,19,100.0,16,21,76.2,2,8,25.0,0,0.0,0.0,0,3,0,0,4,True,WestHam_Burnley_20251108
Jean-Clair Todibo,25,frFRA,CB,25-313,90,33,39,84.6,709,228,6,6,100.0,22,26,84.6,5,6,83.3,0,0.0,0.0,1,0,0,0,1,True,WestHam_Burnley_20251108
Max Kilman,3,engENG,CB,28-169,90,28,32,87.5,552,152,6,6,100.0,20,20,100.0,2,6,33.3,0,0.0,0.0,0,0,0,0,1,True,WestHam_Burnley_20251108
Aaron Wan-Bissaka,29,cdCOD,RB,27-347,90,28,37,75.7,470,126,15,16,93.8,12,16,75.0,1,4,25.0,0,0.0,0.0,0,4,0,0,3,True,WestHam_Burnley_20251108
Alphonse Areola,23,frFRA,GK,32-254,90,21,34,61.8,790,641,0,0,,9,9,100.0,12,25,48.0,0,0.0,0.0,0,0,0,0,0,True,WestHam_Burnley_20251108
Zian Flemming,19,nlNED,FW,27-099,70,10,11,90.9,130,5,7,7,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,0,False,WestHam_Burnley_20251108
Armando Broja,27,alALB,FW,24-059,20,3,5,60.0,32,5,3,4,75.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,False,WestHam_Burnley_20251108
Jaidon Anthony,11,engENG,LW,25-342,80,22,30,73.3,342,99,13,17,76.5,8,9,88.9,1,3,33.3,0,0.1,0.3,3,1,2,1,2,False,WestHam_Burnley_20251108
Marcus Edwards,10,engENG,RW,26-340,10,4,4,100.0,34,5,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,False,WestHam_Burnley_20251108
Loum Tchaouna,17,frFRA,RW,22-061,66,14,25,56.0,255,104,7,11,63.6,5,8,62.5,2,3,66.7,0,0.0,0.0,0,1,1,0,3,False,WestHam_Burnley_20251108
Jacob Bruun Larsen,7,dkDEN,"LW,RW",27-050,24,13,16,81.3,176,36,8,9,88.9,5,5,100.0,0,0,,0,0.0,0.1,2,1,0,0,1,False,WestHam_Burnley_20251108
Lesley Ugochukwu,8,frFRA,AM,21-227,70,22,27,81.5,360,121,11,12,91.7,9,11,81.8,1,1,100.0,0,0.0,0.0,0,5,1,0,4,False,WestHam_Burnley_20251108
Hannibal Mejbri,28,tnTUN,AM,22-291,20,12,13,92.3,194,82,6,6,100.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,3,False,WestHam_Burnley_20251108
Florentino Luís,16,ptPOR,DM,26-081,90,51,55,92.7,734,182,32,33,97.0,16,16,100.0,2,3,66.7,0,0.0,0.0,0,5,0,0,5,False,WestHam_Burnley_20251108
Josh Cullen,24,ieIRL,DM,29-215,90,69,74,93.2,1063,234,34,36,94.4,30,30,100.0,3,6,50.0,0,0.0,0.0,1,5,1,0,6,False,WestHam_Burnley_20251108
Quilindschy Hartman,3,nlNED,LB,23-359,80,35,58,60.3,630,280,16,16,100.0,16,23,69.6,3,15,20.0,0,0.0,0.1,1,3,1,0,6,False,WestHam_Burnley_20251108
Lucas,23,brBRA,LB,24-229,10,9,10,90.0,98,27,4,4,100.0,3,3,100.0,0,0,,0,0.0,0.1,1,1,1,1,1,False,WestHam_Burnley_20251108
Maxime Estève,5,frFRA,CB,23-166,90,56,58,96.6,891,243,23,24,95.8,30,30,100.0,1,2,50.0,0,0.0,0.0,1,5,0,0,2,False,WestHam_Burnley_20251108
Axel Tuanzebe,6,cdCOD,CB,27-359,90,55,58,94.8,1020,323,28,28,100.0,23,24,95.8,4,5,80.0,0,0.0,0.0,0,1,0,0,2,False,WestHam_Burnley_20251108
Kyle Walker,2,engENG,RB,35-164,90,62,79,78.5,1061,417,28,30,93.3,26,31,83.9,6,14,42.9,0,0.0,0.1,1,8,1,1,1,False,WestHam_Burnley_20251108
Martin Dúbravka,1,skSVK,GK,36-297,90,16,24,66.7,457,286,1,1,100.0,9,9,100.0,6,14,42.9,0,0.0,0.0,0,0,0,0,0,False,WestHam_Burnley_20251108
Thierno Barry,11,frFRA,FW,23-018,78,10,19,52.6,130,11,2,6,33.3,3,6,50.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,True,Everton_Fulham_20251108
Beto,9,gwGNB,FW,27-281,12,3,4,75.0,20,0,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,True,Everton_Fulham_20251108
Jack Grealish,18,engENG,LW,30-059,90,23,25,92.0,394,102,7,7,100.0,15,15,100.0,1,1,100.0,0,0.1,0.1,3,2,1,0,3,True,Everton_Fulham_20251108
Iliman Ndiaye,10,snSEN,RW,25-247,90,39,47,83.0,526,115,21,23,91.3,16,17,94.1,0,2,0.0,0,0.2,0.2,1,4,3,1,5,True,Everton_Fulham_20251108
Kiernan Dewsbury-Hall,22,engENG,AM,27-063,88,40,52,76.9,645,141,19,21,90.5,18,20,90.0,2,6,33.3,1,0.3,0.4,2,4,1,0,6,True,Everton_Fulham_20251108
Jake O'Brien,15,ieIRL,"RB,AM",24-177,2,3,4,75.0,55,31,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,True,Everton_Fulham_20251108
Idrissa Gana Gueye,27,snSEN,DM,36-043,90,41,49,83.7,629,175,17,20,85.0,15,16,93.8,4,4,100.0,0,0.1,0.1,1,3,1,0,7,True,Everton_Fulham_20251108
Tim Iroegbunam,42,engENG,DM,22-131,66,15,17,88.2,191,32,10,10,100.0,5,5,100.0,0,1,0.0,1,0.2,0.0,1,0,0,0,1,True,Everton_Fulham_20251108
Merlin Röhl,34,deGER,DM,23-126,24,10,12,83.3,169,72,4,5,80.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,True,Everton_Fulham_20251108
Vitaliy Mykolenko,16,uaUKR,LB,26-163,90,34,47,72.3,579,282,17,18,94.4,13,19,68.4,3,9,33.3,0,0.2,0.3,1,5,2,2,4,True,Everton_Fulham_20251108
Michael Keane,5,engENG,CB,32-301,90,32,35,91.4,571,141,13,13,100.0,16,17,94.1,2,3,66.7,0,0.0,0.0,0,3,0,0,1,True,Everton_Fulham_20251108
James Tarkowski,6,engENG,CB,32-354,90,36,43,83.7,639,287,13,13,100.0,18,21,85.7,4,6,66.7,0,0.0,0.0,0,2,0,0,1,True,Everton_Fulham_20251108
James Garner,37,engENG,"RB,AM",24-240,90,49,61,80.3,734,335,29,31,93.5,14,18,77.8,3,7,42.9,0,0.2,0.0,1,6,0,0,8,True,Everton_Fulham_20251108
Jordan Pickford,1,engENG,GK,31-246,90,27,38,71.1,709,508,6,6,100.0,15,15,100.0,6,17,35.3,0,0.0,0.0,0,1,0,0,0,True,Everton_Fulham_20251108
Raúl Jiménez,7,mxMEX,FW,34-187,57,5,5,100.0,108,37,1,1,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,0,1,0,1,False,Everton_Fulham_20251108
